#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Anchored|To|U_Class
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2019-02-22
50-3	3838-3845	обожали	_	_	_	_	_	_	_	_	_	_	*[35]	*[94]	_	_	_	_	
50-4	3846-3856	болельщики	_	_	_	_	_	_	_	_	_	_	*[35]	*[94]	_	_	_	_	
50-5	3857-3859	по	_	_	_	_	_	_	_	_	_	_	*[35]	*[94]	_	_	_	_	
50-6	3860-3865	всему	_	_	_	_	_	_	_	_	_	_	*[35]	*[94]	_	_	_	_	
50-7	3866-3870	миру	_	_	_	_	_	_	_	_	_	_	*[35]	*[94]	_	_	_	_	
50-8	3870-3871	,	_	_	_	_	_	_	_	_	_	_	*[35]	*[94]	_	_	_	_	
50-9	3872-3874	но	_	_	_	_	_	_	_	_	_	_	*[35]	*[94]	_	_	_	_	
50-10	3875-3883	особенно	_	_	_	_	_	_	_	_	_	_	*[35]	*[94]	_	_	_	_	
50-11	3884-3885	—	_	_	_	_	_	_	_	_	_	_	*[35]	*[94]	_	_	_	_	
50-12	3886-3887	в	_	_	_	_	_	_	_	_	_	_	*[35]	*[94]	_	_	_	_	
50-13	3888-3894	родной	_	_	_	_	_	_	_	_	_	_	*[35]	*[94]	_	_	_	_	
50-14	3895-3901	Канаде	_	_	_	_	_	_	_	_	_	_	*[35]	*[94]	_	_	_	_	
50-15	3901-3902	.	_	_	_	_	_	_	_	_	_	_	*[35]	*[94]	_	_	_	_	

#Text=Вот так 55 тысяч 724 человека пришли посмотреть на бой Сен-Пьера против Джейка Шилдса в Торонто.
51-1	3903-3906	Вот	_	_	_	_	_	_	_	_	_	_	*[35]	*[95]	_	_	_	_	
51-2	3907-3910	так	_	_	_	_	_	_	_	_	_	_	*[35]	*[95]	_	_	_	_	
51-3	3911-3913	55	_	_	_	_	_	_	_	_	_	_	*[35]	*[95]	_	_	_	_	
51-4	3914-3919	тысяч	_	_	_	_	_	_	_	_	_	_	*[35]	*[95]	_	_	_	_	
51-5	3920-3923	724	_	_	_	_	_	_	_	_	_	_	*[35]	*[95]	_	_	_	_	
51-6	3924-3932	человека	_	_	_	_	_	_	_	_	_	_	*[35]	*[95]	_	_	_	_	
51-7	3933-3939	пришли	_	_	_	_	_	_	_	_	_	_	*[35]	*[95]	_	_	_	_	
51-8	3940-3950	посмотреть	_	_	_	_	_	_	_	_	_	_	*[35]	*[95]	_	_	_	_	
51-9	3951-3953	на	_	_	_	_	_	_	_	_	_	_	*[35]	*[95]	_	_	_	_	
51-10	3954-3957	бой	_	_	_	_	_	_	_	_	_	_	*[35]	*[95]	_	_	_	_	
51-11	3958-3967	Сен-Пьера	_	_	_	_	_	_	_	_	_	_	*[35]	*[95]	_	_	_	_	
51-12	3968-3974	против	_	_	_	_	_	_	_	_	_	_	*[35]	*[95]	_	_	_	_	
51-13	3975-3981	Джейка	_	_	_	_	_	_	_	_	_	_	*[35]	*[95]	_	_	_	_	
51-14	3982-3988	Шилдса	_	_	_	_	_	_	_	_	_	_	*[35]	*[95]	_	_	_	_	
51-15	3989-3990	в	_	_	_	_	_	_	_	_	_	_	*[35]	*[95]	_	_	_	_	
51-16	3991-3998	Торонто	_	_	_	_	_	_	_	_	_	_	*[35]	*[95]	_	_	_	_	
51-17	3998-3999	.	_	_	_	_	_	_	_	_	_	_	*[35]	*[95]	_	_	_	_	

#Text=До сегодняшнего дня эта посещаемость остается рекордной для турниров UFC.
52-1	4000-4002	До	_	_	_	_	_	_	_	_	_	_	*[35]	*[96]	_	_	_	_	
52-2	4003-4015	сегодняшнего	_	_	_	_	*[14]	Day[14]	D[14]	1[14]	*[14]	*[14]	*[35]	*[96]	Date[131]	*[131]	Day[131]	*[131]	
52-3	4016-4019	дня	_	_	_	_	*[14]	Day[14]	D[14]	1[14]	*[14]	*[14]	*[35]	*[96]	Date[131]	*[131]	Day[131]	*[131]	
52-4	4020-4023	эта	_	_	_	_	_	_	_	_	_	_	*[35]	*[96]	_	_	_	_	
52-5	4024-4036	посещаемость	_	_	_	_	_	_	_	_	_	_	*[35]	*[96]	_	_	_	_	
52-6	4037-4045	остается	_	_	_	_	_	_	_	_	_	_	*[35]	*[96]	_	_	_	_	
52-7	4046-4055	рекордной	_	_	_	_	_	_	_	_	_	_	*[35]	*[96]	_	_	_	_	
52-8	4056-4059	для	_	_	_	_	_	_	_	_	_	_	*[35]	*[96]	_	_	_	_	
52-9	4060-4068	турниров	_	_	_	_	_	_	_	_	_	_	*[35]	*[96]	_	_	_	_	
52-10	4069-4072	UFC	_	_	_	_	_	_	_	_	_	_	*[35]	*[96]	_	_	_	_	
52-11	4072-4073	.	_	_	_	_	_	_	_	_	_	_	*[35]	*[96]	_	_	_	_	

#Text=¶С ним мог подраться Хабиб, но не сложилось
53-1	4077-4078	¶	_	_	_	_	_	_	_	_	_	_	*[36]	*[97]	_	_	_	_	
53-2	4078-4079	С	_	_	_	_	_	_	_	_	_	_	*[36]	*[97]	_	_	_	_	
53-3	4080-4083	ним	_	_	_	_	_	_	_	_	_	_	*[36]	*[97]	_	_	_	_	
53-4	4084-4087	мог	_	_	_	_	_	_	_	_	_	_	*[36]	*[97]	_	_	_	_	
53-5	4088-4097	подраться	_	_	_	_	_	_	_	_	_	_	*[36]	*[97]	_	_	_	_	
53-6	4098-4103	Хабиб	_	_	_	_	_	_	_	_	_	_	*[36]	*[97]	_	_	_	_	
53-7	4103-4104	,	_	_	_	_	_	_	_	_	_	_	*[36]	*[97]	_	_	_	_	
53-8	4105-4107	но	_	_	_	_	_	_	_	_	_	_	*[36]	*[97]	_	_	_	_	
53-9	4108-4110	не	_	_	_	_	_	_	_	_	_	_	*[36]	*[97]	_	_	_	_	
53-10	4111-4120	сложилось	_	_	_	_	_	_	_	_	_	_	*[36]	*[97]	_	_	_	_	

#Text=¶На самом деле, о желании подраться с Сен-Пьером Хабиб Нурмагомедов начал говорить еще пару лет назад, признавая, что он всегда был фанатом канадца.
54-1	4124-4125	¶	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-2	4125-4127	На	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-3	4128-4133	самом	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-4	4134-4138	деле	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-5	4138-4139	,	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-6	4140-4141	о	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-7	4142-4149	желании	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-8	4150-4159	подраться	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-9	4160-4161	с	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-10	4162-4172	Сен-Пьером	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-11	4173-4178	Хабиб	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-12	4179-4191	Нурмагомедов	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-13	4192-4197	начал	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-14	4198-4206	говорить	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-15	4207-4210	еще	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-16	4211-4215	пару	_	_	_	P???[9]	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-17	4216-4219	лет	_	_	_	P???[9]	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-18	4220-4225	назад	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-19	4225-4226	,	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-20	4227-4236	признавая	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-21	4236-4237	,	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-22	4238-4241	что	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-23	4242-4244	он	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-24	4245-4251	всегда	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-25	4252-4255	был	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-26	4256-4263	фанатом	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-27	4264-4271	канадца	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	
54-28	4271-4272	.	_	_	_	_	_	_	_	_	_	_	*[37]	*[98]	_	_	_	_	

#Text=¶После того, как Конор Макгрегор проиграл Нурмагомедову, бой россиянина с Сен-Пьером стал казаться возможным.
55-1	4276-4277	¶	_	_	_	_	_	_	_	_	_	_	*[38]	*[99]	_	_	_	_	
55-2	4277-4282	После	_	_	_	_	_	_	_	_	_	_	*[38]	*[99]	_	_	_	_	
55-3	4283-4287	того	_	_	_	_	_	_	_	_	_	_	*[38]	*[99]	_	_	_	_	
55-4	4287-4288	,	_	_	_	_	_	_	_	_	_	_	*[38]	*[99]	_	_	_	_	
55-5	4289-4292	как	_	_	_	_	_	_	_	_	_	_	*[38]	*[99]	_	_	_	_	
55-6	4293-4298	Конор	_	_	_	_	_	_	_	_	_	_	*[38]	*[99]	_	_	_	_	
55-7	4299-4308	Макгрегор	_	_	_	_	_	_	_	_	_	_	*[38]	*[99]	_	_	_	_	
55-8	4309-4317	проиграл	_	_	_	_	_	_	_	_	_	_	*[38]	*[99]	_	_	_	_	
55-9	4318-4331	Нурмагомедову	_	_	_	_	_	_	_	_	_	_	*[38]	*[99]	_	_	_	_	
55-10	4331-4332	,	_	_	_	_	_	_	_	_	_	_	*[38]	*[99]	_	_	_	_	
55-11	4333-4336	бой	_	_	_	_	_	_	_	_	_	_	*[38]	*[99]	_	_	_	_	
55-12	4337-4347	россиянина	_	_	_	_	_	_	_	_	_	_	*[38]	*[99]	_	_	_	_	
55-13	4348-4349	с	_	_	_	_	_	_	_	_	_	_	*[38]	*[99]	_	_	_	_	
55-14	4350-4360	Сен-Пьером	_	_	_	_	_	_	_	_	_	_	*[38]	*[99]	_	_	_	_	
55-15	4361-4365	стал	_	_	_	_	_	_	_	_	_	_	*[38]	*[99]	_	_	_	_	
55-16	4366-4374	казаться	_	_	_	_	_	_	_	_	_	_	*[38]	*[99]	_	_	_	_	
55-17	4375-4384	возможным	_	_	_	_	_	_	_	_	_	_	*[38]	*[99]	_	_	_	_	
55-18	4384-4385	.	_	_	_	_	_	_	_	_	_	_	*[38]	*[99]	_	_	_	_	

#Text=Менеджер Хабиба Аль Абдель-Азиз утверждал, что переговоры ведутся, Сен-Пьер говорил, что не возражает провести такой бой, а президент UFC Дэйна Уайт молчал.
56-1	4386-4394	Менеджер	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-2	4395-4401	Хабиба	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-3	4402-4405	Аль	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-4	4406-4417	Абдель-Азиз	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-5	4418-4427	утверждал	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-6	4427-4428	,	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-7	4429-4432	что	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-8	4433-4443	переговоры	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-9	4444-4451	ведутся	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-10	4451-4452	,	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-11	4453-4461	Сен-Пьер	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-12	4462-4469	говорил	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-13	4469-4470	,	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-14	4471-4474	что	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-15	4475-4477	не	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-16	4478-4487	возражает	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-17	4488-4496	провести	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-18	4497-4502	такой	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-19	4503-4506	бой	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-20	4506-4507	,	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-21	4508-4509	а	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-22	4510-4519	президент	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-23	4520-4523	UFC	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-24	4524-4529	Дэйна	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-25	4530-4534	Уайт	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-26	4535-4541	молчал	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	
56-27	4541-4542	.	_	_	_	_	_	_	_	_	_	_	*[38]	*[100]	_	_	_	_	

#Text=И, кажется, теперь понятно, почему.
57-1	4543-4544	И	_	_	_	_	_	_	_	_	_	_	*[38]	*[101]	_	_	_	_	
57-2	4544-4545	,	_	_	_	_	_	_	_	_	_	_	*[38]	*[101]	_	_	_	_	
57-3	4546-4553	кажется	_	_	_	_	_	_	_	_	_	_	*[38]	*[101]	_	_	_	_	
57-4	4553-4554	,	_	_	_	_	_	_	_	_	_	_	*[38]	*[101]	_	_	_	_	
57-5	4555-4561	теперь	_	_	_	_	_	_	_	_	_	_	*[38]	*[101]	_	_	_	_	
57-6	4562-4569	понятно	_	_	_	_	_	_	_	_	_	_	*[38]	*[101]	_	_	_	_	
57-7	4569-4570	,	_	_	_	_	_	_	_	_	_	_	*[38]	*[101]	_	_	_	_	
57-8	4571-4577	почему	_	_	_	_	_	_	_	_	_	_	*[38]	*[101]	_	_	_	_	
57-9	4577-4578	.	_	_	_	_	_	_	_	_	_	_	*[38]	*[101]	_	_	_	_	

#Text=¶«Пытались организовать бой с Нурмагомедовым.
58-1	4582-4583	¶	_	_	_	_	_	_	_	_	_	_	*[39]	*[102]	_	_	_	_	
58-2	4583-4584	«	_	_	_	_	_	_	_	_	_	_	*[39]	*[102]	_	_	_	_	
58-3	4584-4592	Пытались	_	_	_	_	_	_	_	_	_	_	*[39]	*[102]	_	_	_	_	
58-4	4593-4605	организовать	_	_	_	_	_	_	_	_	_	_	*[39]	*[102]	_	_	_	_	
58-5	4606-4609	бой	_	_	_	_	_	_	_	_	_	_	*[39]	*[102]	_	_	_	_	
58-6	4610-4611	с	_	_	_	_	_	_	_	_	_	_	*[39]	*[102]	_	_	_	_	
58-7	4612-4626	Нурмагомедовым	_	_	_	_	_	_	_	_	_	_	*[39]	*[102]	_	_	_	_	
58-8	4626-4627	.	_	_	_	_	_	_	_	_	_	_	*[39]	*[102]	_	_	_	_	

#Text=Я знаю, что он этого хотел, так же, как и я. Но у UFC были другие планы.
59-1	4628-4629	Я	_	_	_	_	_	_	_	_	_	_	*[39]	*[103]	_	_	_	_	
59-2	4630-4634	знаю	_	_	_	_	_	_	_	_	_	_	*[39]	*[103]	_	_	_	_	
59-3	4634-4635	,	_	_	_	_	_	_	_	_	_	_	*[39]	*[103]	_	_	_	_	
59-4	4636-4639	что	_	_	_	_	_	_	_	_	_	_	*[39]	*[103]	_	_	_	_	
59-5	4640-4642	он	_	_	_	_	_	_	_	_	_	_	*[39]	*[103]	_	_	_	_	
59-6	4643-4648	этого	_	_	_	_	_	_	_	_	_	_	*[39]	*[103]	_	_	_	_	
59-7	4649-4654	хотел	_	_	_	_	_	_	_	_	_	_	*[39]	*[103]	_	_	_	_	
59-8	4654-4655	,	_	_	_	_	_	_	_	_	_	_	*[39]	*[103]	_	_	_	_	
59-9	4656-4659	так	_	_	_	_	_	_	_	_	_	_	*[39]	*[103]	_	_	_	_	
59-10	4660-4662	же	_	_	_	_	_	_	_	_	_	_	*[39]	*[103]	_	_	_	_	
59-11	4662-4663	,	_	_	_	_	_	_	_	_	_	_	*[39]	*[103]	_	_	_	_	
59-12	4664-4667	как	_	_	_	_	_	_	_	_	_	_	*[39]	*[103]	_	_	_	_	
59-13	4668-4669	и	_	_	_	_	_	_	_	_	_	_	*[39]	*[103]	_	_	_	_	
59-14	4670-4671	я	_	_	_	_	_	_	_	_	_	_	*[39]	*[103]	_	_	_	_	
59-15	4671-4672	.	_	_	_	_	_	_	_	_	_	_	*[39]	*[103]	_	_	_	_	
59-16	4673-4675	Но	_	_	_	_	_	_	_	_	_	_	*[39]	*[103]	_	_	_	_	
59-17	4676-4677	у	_	_	_	_	_	_	_	_	_	_	*[39]	*[103]	_	_	_	_	
59-18	4678-4681	UFC	_	_	_	_	_	_	_	_	_	_	*[39]	*[103]	_	_	_	_	
59-19	4682-4686	были	_	_	_	_	_	_	_	_	_	_	*[39]	*[103]	_	_	_	_	
59-20	4687-4693	другие	_	_	_	_	_	_	_	_	_	_	*[39]	*[103]	_	_	_	_	
59-21	4694-4699	планы	_	_	_	_	_	_	_	_	_	_	*[39]	*[103]	_	_	_	_	
59-22	4699-4700	.	_	_	_	_	_	_	_	_	_	_	*[39]	*[103]	_	_	_	_	

#Text=Я видел, что Хабиб сказал в Сети.
60-1	4701-4702	Я	_	_	_	_	_	_	_	_	_	_	*[39]	*[104]	_	_	_	_	
60-2	4703-4708	видел	_	_	_	_	_	_	_	_	_	_	*[39]	*[104]	_	_	_	_	
60-3	4708-4709	,	_	_	_	_	_	_	_	_	_	_	*[39]	*[104]	_	_	_	_	
60-4	4710-4713	что	_	_	_	_	_	_	_	_	_	_	*[39]	*[104]	_	_	_	_	
60-5	4714-4719	Хабиб	_	_	_	_	_	_	_	_	_	_	*[39]	*[104]	_	_	_	_	
60-6	4720-4726	сказал	_	_	_	_	_	_	_	_	_	_	*[39]	*[104]	_	_	_	_	
60-7	4727-4728	в	_	_	_	_	_	_	_	_	_	_	*[39]	*[104]	_	_	_	_	
60-8	4729-4733	Сети	_	_	_	_	_	_	_	_	_	_	*[39]	*[104]	_	_	_	_	
60-9	4733-4734	.	_	_	_	_	_	_	_	_	_	_	*[39]	*[104]	_	_	_	_	

#Text=Для меня самое интересное и самое страшное — драться с тем, кто неуязвим.
61-1	4735-4738	Для	_	_	_	_	_	_	_	_	_	_	*[39]	*[105]	_	_	_	_	
61-2	4739-4743	меня	_	_	_	_	_	_	_	_	_	_	*[39]	*[105]	_	_	_	_	
61-3	4744-4749	самое	_	_	_	_	_	_	_	_	_	_	*[39]	*[105]	_	_	_	_	
61-4	4750-4760	интересное	_	_	_	_	_	_	_	_	_	_	*[39]	*[105]	_	_	_	_	
61-5	4761-4762	и	_	_	_	_	_	_	_	_	_	_	*[39]	*[105]	_	_	_	_	
61-6	4763-4768	самое	_	_	_	_	_	_	_	_	_	_	*[39]	*[105]	_	_	_	_	
61-7	4769-4777	страшное	_	_	_	_	_	_	_	_	_	_	*[39]	*[105]	_	_	_	_	
61-8	4778-4779	—	_	_	_	_	_	_	_	_	_	_	*[39]	*[105]	_	_	_	_	
61-9	4780-4787	драться	_	_	_	_	_	_	_	_	_	_	*[39]	*[105]	_	_	_	_	
61-10	4788-4789	с	_	_	_	_	_	_	_	_	_	_	*[39]	*[105]	_	_	_	_	
61-11	4790-4793	тем	_	_	_	_	_	_	_	_	_	_	*[39]	*[105]	_	_	_	_	
61-12	4793-4794	,	_	_	_	_	_	_	_	_	_	_	*[39]	*[105]	_	_	_	_	
61-13	4795-4798	кто	_	_	_	_	_	_	_	_	_	_	*[39]	*[105]	_	_	_	_	
61-14	4799-4807	неуязвим	_	_	_	_	_	_	_	_	_	_	*[39]	*[105]	_	_	_	_	
61-15	4807-4808	.	_	_	_	_	_	_	_	_	_	_	*[39]	*[105]	_	_	_	_	

#Text=Сейчас Нурмагомедов именно тот, с кем я хочу драться.
62-1	4809-4815	Сейчас	_	_	_	_	_	_	_	_	_	_	*[39]	*[106]	_	_	_	_	
62-2	4816-4828	Нурмагомедов	_	_	_	_	_	_	_	_	_	_	*[39]	*[106]	_	_	_	_	
62-3	4829-4835	именно	_	_	_	_	_	_	_	_	_	_	*[39]	*[106]	_	_	_	_	
62-4	4836-4839	тот	_	_	_	_	_	_	_	_	_	_	*[39]	*[106]	_	_	_	_	
62-5	4839-4840	,	_	_	_	_	_	_	_	_	_	_	*[39]	*[106]	_	_	_	_	
62-6	4841-4842	с	_	_	_	_	_	_	_	_	_	_	*[39]	*[106]	_	_	_	_	
62-7	4843-4846	кем	_	_	_	_	_	_	_	_	_	_	*[39]	*[106]	_	_	_	_	
62-8	4847-4848	я	_	_	_	_	_	_	_	_	_	_	*[39]	*[106]	_	_	_	_	
62-9	4849-4853	хочу	_	_	_	_	_	_	_	_	_	_	*[39]	*[106]	_	_	_	_	
62-10	4854-4861	драться	_	_	_	_	_	_	_	_	_	_	*[39]	*[106]	_	_	_	_	
62-11	4861-4862	.	_	_	_	_	_	_	_	_	_	_	*[39]	*[106]	_	_	_	_	

#Text=Это было бы невероятно хорошо для моего наследия.
63-1	4863-4866	Это	_	_	_	_	_	_	_	_	_	_	*[39]	*[107]	_	_	_	_	
63-2	4867-4871	было	_	_	_	_	_	_	_	_	_	_	*[39]	*[107]	_	_	_	_	
63-3	4872-4874	бы	_	_	_	_	_	_	_	_	_	_	*[39]	*[107]	_	_	_	_	
63-4	4875-4885	невероятно	_	_	_	_	_	_	_	_	_	_	*[39]	*[107]	_	_	_	_	
63-5	4886-4892	хорошо	_	_	_	_	_	_	_	_	_	_	*[39]	*[107]	_	_	_	_	
63-6	4893-4896	для	_	_	_	_	_	_	_	_	_	_	*[39]	*[107]	_	_	_	_	
63-7	4897-4902	моего	_	_	_	_	_	_	_	_	_	_	*[39]	*[107]	_	_	_	_	
63-8	4903-4911	наследия	_	_	_	_	_	_	_	_	_	_	*[39]	*[107]	_	_	_	_	
63-9	4911-4912	.	_	_	_	_	_	_	_	_	_	_	*[39]	*[107]	_	_	_	_	

#Text=В любом случае, Хабиб — лучший боец мира, и я желаю ему всего самого лучшего», — сказал Сен-Пьер.
64-1	4913-4914	В	_	_	_	_	_	_	_	_	_	_	*[39]	*[108]	_	_	_	_	
64-2	4915-4920	любом	_	_	_	_	_	_	_	_	_	_	*[39]	*[108]	_	_	_	_	
64-3	4921-4927	случае	_	_	_	_	_	_	_	_	_	_	*[39]	*[108]	_	_	_	_	
64-4	4927-4928	,	_	_	_	_	_	_	_	_	_	_	*[39]	*[108]	_	_	_	_	
64-5	4929-4934	Хабиб	_	_	_	_	_	_	_	_	_	_	*[39]	*[108]	_	_	_	_	
64-6	4935-4936	—	_	_	_	_	_	_	_	_	_	_	*[39]	*[108]	_	_	_	_	
64-7	4937-4943	лучший	_	_	_	_	_	_	_	_	_	_	*[39]	*[108]	_	_	_	_	
64-8	4944-4948	боец	_	_	_	_	_	_	_	_	_	_	*[39]	*[108]	_	_	_	_	
64-9	4949-4953	мира	_	_	_	_	_	_	_	_	_	_	*[39]	*[108]	_	_	_	_	
64-10	4953-4954	,	_	_	_	_	_	_	_	_	_	_	*[39]	*[108]	_	_	_	_	
64-11	4955-4956	и	_	_	_	_	_	_	_	_	_	_	*[39]	*[108]	_	_	_	_	
64-12	4957-4958	я	_	_	_	_	_	_	_	_	_	_	*[39]	*[108]	_	_	_	_	
64-13	4959-4964	желаю	_	_	_	_	_	_	_	_	_	_	*[39]	*[108]	_	_	_	_	
64-14	4965-4968	ему	_	_	_	_	_	_	_	_	_	_	*[39]	*[108]	_	_	_	_	
64-15	4969-4974	всего	_	_	_	_	_	_	_	_	_	_	*[39]	*[108]	_	_	_	_	
64-16	4975-4981	самого	_	_	_	_	_	_	_	_	_	_	*[39]	*[108]	_	_	_	_	
64-17	4982-4989	лучшего	_	_	_	_	_	_	_	_	_	_	*[39]	*[108]	_	_	_	_	
64-18	4989-4990	»	_	_	_	_	_	_	_	_	_	_	*[39]	*[108]	_	_	_	_	
64-19	4990-4991	,	_	_	_	_	_	_	_	_	_	_	*[39]	*[108]	_	_	_	_	
64-20	4992-4993	—	_	_	_	_	_	_	_	_	_	_	*[39]	*[108]	_	_	_	_	
64-21	4994-5000	сказал	_	_	_	_	_	_	_	_	_	_	*[39]	*[108]	_	_	_	_	
64-22	5001-5009	Сен-Пьер	_	_	_	_	_	_	_	_	_	_	*[39]	*[108]	_	_	_	_	
64-23	5009-5010	.	_	_	_	_	_	_	_	_	_	_	*[39]	*[108]	_	_	_	_	

#Text=¶Накануне громкого заявления Сен-Пьера Хабиб предпринял последнюю попытку устроить между ними поединок.
65-1	5014-5015	¶	_	_	_	_	_	_	_	_	_	_	*[40]	*[109]	_	_	_	_	
65-2	5015-5023	Накануне	Text	7-A	_	_	*	Day	A	1	*	*	*[40]	*[109]	Date	*	Day	*	
65-3	5024-5032	громкого	_	_	_	_	_	_	_	_	_	_	*[40]	*[109]	_	_	_	_	
65-4	5033-5042	заявления	_	_	_	_	_	_	_	_	_	_	*[40]	*[109]	_	_	_	_	
65-5	5043-5052	Сен-Пьера	_	_	_	_	_	_	_	_	_	_	*[40]	*[109]	_	_	_	_	
65-6	5053-5058	Хабиб	_	_	_	_	_	_	_	_	_	_	*[40]	*[109]	_	_	_	_	
65-7	5059-5069	предпринял	_	_	_	_	_	_	_	_	_	_	*[40]	*[109]	_	_	_	_	
65-8	5070-5079	последнюю	_	_	_	_	_	_	_	_	_	_	*[40]	*[109]	_	_	_	_	
65-9	5080-5087	попытку	_	_	_	_	_	_	_	_	_	_	*[40]	*[109]	_	_	_	_	
65-10	5088-5096	устроить	_	_	_	_	_	_	_	_	_	_	*[40]	*[109]	_	_	_	_	
65-11	5097-5102	между	_	_	_	_	_	_	_	_	_	_	*[40]	*[109]	_	_	_	_	
65-12	5103-5107	ними	_	_	_	_	_	_	_	_	_	_	*[40]	*[109]	_	_	_	_	
65-13	5108-5116	поединок	_	_	_	_	_	_	_	_	_	_	*[40]	*[109]	_	_	_	_	
65-14	5116-5117	.	_	_	_	_	_	_	_	_	_	_	*[40]	*[109]	_	_	_	_	

#Text=Он обратился к канадцу через свои социальные сети.
66-1	5118-5120	Он	_	_	_	_	_	_	_	_	_	_	*[40]	*[110]	_	_	_	_	
66-2	5121-5130	обратился	_	_	_	_	_	_	_	_	_	_	*[40]	*[110]	_	_	_	_	
66-3	5131-5132	к	_	_	_	_	_	_	_	_	_	_	*[40]	*[110]	_	_	_	_	
66-4	5133-5140	канадцу	_	_	_	_	_	_	_	_	_	_	*[40]	*[110]	_	_	_	_	
