#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Anchored|To|U_Class
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Restored|Through|U_Class
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2013-07-10
19-10	2719-2732	пользователей	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-11	2733-2736	ШПД	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-12	2737-2739	до	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-13	2740-2741	2	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-14	2741-2742	,	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-15	2742-2744	38	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-16	2745-2748	млн	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-17	2749-2758	абонентов	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-18	2758-2759	;	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-19	2760-2763	это	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-20	2764-2769	будет	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-21	2770-2785	соответствовать	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-22	2785-2786	,	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-23	2787-2789	по	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-24	2790-2798	расчетам	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-25	2799-2808	оператора	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-26	2808-2809	,	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-27	2810-2812	15	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-28	2812-2813	%	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-29	2814-2819	рынка	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-30	2820-2821	в	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-31	2822-2830	регионах	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-32	2830-2831	.	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Сейчас подключенные к сетям ТТК домохозяйства платят чуть больше 300 руб. в месяц.
20-1	2832-2838	Сейчас	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[50]	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-2	2839-2851	подключенные	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[50]	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-3	2852-2853	к	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[50]	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-4	2854-2859	сетям	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[50]	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-5	2860-2863	ТТК	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[50]	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-6	2864-2877	домохозяйства	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[50]	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-7	2878-2884	платят	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[50]	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-8	2885-2889	чуть	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[50]	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-9	2890-2896	больше	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[50]	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-10	2897-2900	300	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[50]	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-11	2901-2904	руб	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[50]	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-12	2904-2905	.	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[50]	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-13	2906-2907	в	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[50]	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-14	2908-2913	месяц	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[50]	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-15	2913-2914	.	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[50]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Увеличивать средний счет помогают, например, тарифы с более высокими скоростями доступа, чем были доступны абоненту ранее, говорит сотрудник пресс-службы «Ростелекома» (№ 1 на российском рынке ШПД).
21-1	2918-2919	¶	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-2	2919-2930	Увеличивать	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-3	2931-2938	средний	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-4	2939-2943	счет	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-5	2944-2952	помогают	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-6	2952-2953	,	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-7	2954-2962	например	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-8	2962-2963	,	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-9	2964-2970	тарифы	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-10	2971-2972	с	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-11	2973-2978	более	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-12	2979-2987	высокими	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-13	2988-2998	скоростями	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-14	2999-3006	доступа	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-15	3006-3007	,	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-16	3008-3011	чем	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-17	3012-3016	были	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-18	3017-3025	доступны	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-19	3026-3034	абоненту	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-20	3035-3040	ранее	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-21	3040-3041	,	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-22	3042-3049	говорит	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-23	3050-3059	сотрудник	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-24	3060-3072	пресс-службы	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-25	3073-3074	«	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-26	3074-3085	Ростелекома	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-27	3085-3086	»	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-28	3087-3088	(	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-29	3088-3089	№	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-30	3090-3091	1	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-31	3092-3094	на	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-32	3095-3105	российском	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-33	3106-3111	рынке	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-34	3112-3115	ШПД	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-35	3115-3116	)	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	
21-36	3116-3117	.	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[51]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Наибольший дополнительный вклад в доходы от абонента вносит, по его словам, интерактивное ТВ (до 30–35% в составе пакета услуг), далее идут контентные услуги (антивирусы, развлечения, софт, игры).
22-1	3118-3128	Наибольший	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-2	3129-3143	дополнительный	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-3	3144-3149	вклад	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-4	3150-3151	в	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-5	3152-3158	доходы	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-6	3159-3161	от	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-7	3162-3170	абонента	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-8	3171-3177	вносит	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-9	3177-3178	,	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-10	3179-3181	по	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-11	3182-3185	его	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-12	3186-3192	словам	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-13	3192-3193	,	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-14	3194-3207	интерактивное	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-15	3208-3210	ТВ	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-16	3211-3212	(	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-17	3212-3214	до	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-18	3215-3217	30	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-19	3217-3218	–	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-20	3218-3220	35	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-21	3220-3221	%	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-22	3222-3223	в	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-23	3224-3231	составе	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-24	3232-3238	пакета	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-25	3239-3244	услуг	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-26	3244-3245	)	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-27	3245-3246	,	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-28	3247-3252	далее	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-29	3253-3257	идут	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-30	3258-3268	контентные	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-31	3269-3275	услуги	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-32	3276-3277	(	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-33	3277-3287	антивирусы	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-34	3287-3288	,	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-35	3289-3300	развлечения	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-36	3300-3301	,	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-37	3302-3306	софт	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-38	3306-3307	,	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-39	3308-3312	игры	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-40	3312-3313	)	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	
22-41	3313-3314	.	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[52]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=С 2011 г. выручка от интерактивного ТВ и количество его подписчиков у «Ростелекома» утроились.
23-1	3315-3316	С	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[53]	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-2	3317-3321	2011	_	_	_	Year[22]	*[22]	*[22]	*[22]	*[22]	*[22]	*[29]	_	_	*[53]	Date[77]	*[77]	*[77]	2011[77]	_	_	_	_	_	_	_	_	_	
23-3	3322-3323	г	_	_	_	Year[22]	*[22]	*[22]	*[22]	*[22]	*[22]	*[29]	_	_	*[53]	Date[77]	*[77]	*[77]	2011[77]	_	_	_	_	_	_	_	_	_	
23-4	3323-3324	.	_	_	_	Year[22]	*[22]	*[22]	*[22]	*[22]	*[22]	*[29]	_	_	*[53]	Date[77]	*[77]	*[77]	2011[77]	_	_	_	_	_	_	_	_	_	
23-5	3325-3332	выручка	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[53]	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-6	3333-3335	от	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[53]	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-7	3336-3350	интерактивного	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[53]	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-8	3351-3353	ТВ	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[53]	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-9	3354-3355	и	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[53]	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-10	3356-3366	количество	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[53]	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-11	3367-3370	его	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[53]	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-12	3371-3382	подписчиков	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[53]	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-13	3383-3384	у	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[53]	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-14	3385-3386	«	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[53]	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-15	3386-3397	Ростелекома	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[53]	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-16	3397-3398	»	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[53]	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-17	3399-3408	утроились	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[53]	_	_	_	_	_	_	_	_	_	_	_	_	_	
23-18	3408-3409	.	_	_	_	_	_	_	_	_	_	*[29]	_	_	*[53]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶https://www.vedomosti.ru/newspaper/articles/2013/07/10/internet-pritormozil
24-1	3413-3414	¶	_	_	_	_	_	_	_	_	_	*[30]	_	_	*[54]	_	_	_	_	_	_	_	_	_	_	_	_	_	
24-2	3414-3419	https	_	_	_	_	_	_	_	_	_	*[30]	_	_	*[54]	_	_	_	_	_	_	_	_	_	_	_	_	_	
24-3	3419-3420	:	_	_	_	_	_	_	_	_	_	*[30]	_	_	*[54]	_	_	_	_	_	_	_	_	_	_	_	_	_	
24-4	3420-3421	/	_	_	_	_	_	_	_	_	_	*[30]	_	_	*[54]	_	_	_	_	_	_	_	_	_	_	_	_	_	
24-5	3421-3422	/	_	_	_	_	_	_	_	_	_	*[30]	_	_	*[54]	_	_	_	_	_	_	_	_	_	_	_	_	_	
24-6	3422-3425	www	_	_	_	_	_	_	_	_	_	*[30]	_	_	*[54]	_	_	_	_	_	_	_	_	_	_	_	_	_	
24-7	3425-3426	.	_	_	_	_	_	_	_	_	_	*[30]	_	_	*[54]	_	_	_	_	_	_	_	_	_	_	_	_	_	
24-8	3426-3435	vedomosti	_	_	_	_	_	_	_	_	_	*[30]	_	_	*[54]	_	_	_	_	_	_	_	_	_	_	_	_	_	
24-9	3435-3436	.	_	_	_	_	_	_	_	_	_	*[30]	_	_	*[54]	_	_	_	_	_	_	_	_	_	_	_	_	_	
24-10	3436-3438	ru	_	_	_	_	_	_	_	_	_	*[30]	_	_	*[54]	_	_	_	_	_	_	_	_	_	_	_	_	_	
24-11	3438-3439	/	_	_	_	_	_	_	_	_	_	*[30]	_	_	*[54]	_	_	_	_	_	_	_	_	_	_	_	_	_	
24-12	3439-3448	newspaper	_	_	_	_	_	_	_	_	_	*[30]	_	_	*[54]	_	_	_	_	_	_	_	_	_	_	_	_	_	
24-13	3448-3449	/	_	_	_	_	_	_	_	_	_	*[30]	_	_	*[54]	_	_	_	_	_	_	_	_	_	_	_	_	_	
24-14	3449-3457	articles	_	_	_	_	_	_	_	_	_	*[30]	_	_	*[54]	_	_	_	_	_	_	_	_	_	_	_	_	_	
24-15	3457-3458	/	_	_	_	_	_	_	_	_	_	*[30]	_	_	*[54]	_	_	_	_	_	_	_	_	_	_	_	_	_	
24-16	3458-3462	2013	_	_	_	_	_	_	_	_	_	*[30]	_	_	*[54]	_	_	_	_	_	_	_	_	_	_	_	_	_	
24-17	3462-3463	/	_	_	_	_	_	_	_	_	_	*[30]	_	_	*[54]	_	_	_	_	_	_	_	_	_	_	_	_	_	
24-18	3463-3465	07	_	_	_	_	_	_	_	_	_	*[30]	_	_	*[54]	_	_	_	_	_	_	_	_	_	_	_	_	_	
24-19	3465-3466	/	_	_	_	_	_	_	_	_	_	*[30]	_	_	*[54]	_	_	_	_	_	_	_	_	_	_	_	_	_	
24-20	3466-3468	10	_	_	_	_	_	_	_	_	_	*[30]	_	_	*[54]	_	_	_	_	_	_	_	_	_	_	_	_	_	
24-21	3468-3469	/	_	_	_	_	_	_	_	_	_	*[30]	_	_	*[54]	_	_	_	_	_	_	_	_	_	_	_	_	_	
24-22	3469-3489	internet-pritormozil	_	_	_	_	_	_	_	_	_	*[30]	_	_	*[54]	_	_	_	_	_	_	_	_	_	_	_	_	_	
