#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Anchored|To|U_Class
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2020-08-12
78-7	9208-9213	время	_	_	_	_	_	_	_	_	_	_	*[52]	*[136]	_	_	_	_	_	_	_	_	_	_	_	_	_	
78-8	9214-9215	в	_	_	_	_	_	_	_	_	_	_	*[52]	*[136]	_	_	_	_	_	_	_	_	_	_	_	_	_	
78-9	9216-9221	Чечне	_	_	_	_	_	_	_	_	_	_	*[52]	*[136]	_	_	_	_	_	_	_	_	_	_	_	_	_	
78-10	9222-9231	журналист	_	_	_	_	_	_	_	_	_	_	*[52]	*[136]	_	_	_	_	_	_	_	_	_	_	_	_	_	
78-11	9232-9235	мог	_	_	_	_	_	_	_	_	_	_	*[52]	*[136]	_	_	_	_	_	_	_	_	_	_	_	_	_	
78-12	9236-9242	что-то	_	_	_	_	_	_	_	_	_	_	*[52]	*[136]	_	_	_	_	_	_	_	_	_	_	_	_	_	
78-13	9243-9249	узнать	_	_	_	_	_	_	_	_	_	_	*[52]	*[136]	_	_	_	_	_	_	_	_	_	_	_	_	_	
78-14	9250-9251	о	_	_	_	_	_	_	_	_	_	_	*[52]	*[136]	_	_	_	_	_	_	_	_	_	_	_	_	_	
78-15	9252-9258	тайных	_	_	_	_	_	_	_	_	_	_	*[52]	*[136]	_	_	_	_	_	_	_	_	_	_	_	_	_	
78-16	9259-9268	операциях	_	_	_	_	_	_	_	_	_	_	*[52]	*[136]	_	_	_	_	_	_	_	_	_	_	_	_	_	
78-17	9268-9269	,	_	_	_	_	_	_	_	_	_	_	*[52]	*[136]	_	_	_	_	_	_	_	_	_	_	_	_	_	
78-18	9270-9280	проводимых	_	_	_	_	_	_	_	_	_	_	*[52]	*[136]	_	_	_	_	_	_	_	_	_	_	_	_	_	
78-19	9281-9282	в	_	_	_	_	_	_	_	_	_	_	*[52]	*[136]	_	_	_	_	_	_	_	_	_	_	_	_	_	
78-20	9283-9288	конце	_	_	_	_	*	Phase	*	*	END	*	*[52]	*[136]	Date[176]	*[176]	YearsX0[176]	*[176]	_	_	_	_	_	_	_	_	_	
78-21	9289-9293	1990	_	_	_	_	*[22]	YearsX0[22]	-[22]	-[22]	1990[22]	*[22]	*[52]	*[136]	Date[176]	*[176]	YearsX0[176]	*[176]	_	_	_	_	_	_	_	_	_	
78-22	9293-9294	-	_	_	_	_	*[22]	YearsX0[22]	-[22]	-[22]	1990[22]	*[22]	*[52]	*[136]	Date[176]	*[176]	YearsX0[176]	*[176]	_	_	_	_	_	_	_	_	_	
78-23	9294-9295	х	_	_	_	_	*[22]	YearsX0[22]	-[22]	-[22]	1990[22]	*[22]	*[52]	*[136]	Date[176]	*[176]	YearsX0[176]	*[176]	_	_	_	_	_	_	_	_	_	
78-24	9296-9306	командиром	_	_	_	_	_	_	_	_	_	_	*[52]	*[136]	_	_	_	_	_	_	_	_	_	_	_	_	_	
78-25	9307-9319	белорусского	_	_	_	_	_	_	_	_	_	_	*[52]	*[136]	_	_	_	_	_	_	_	_	_	_	_	_	_	
78-26	9320-9325	СОБРа	_	_	_	_	_	_	_	_	_	_	*[52]	*[136]	_	_	_	_	_	_	_	_	_	_	_	_	_	
78-27	9326-9336	Павличенко	_	_	_	_	_	_	_	_	_	_	*[52]	*[136]	_	_	_	_	_	_	_	_	_	_	_	_	_	
78-28	9337-9339	на	_	_	_	_	_	_	_	_	_	_	*[52]	*[136]	_	_	_	_	_	_	_	_	_	_	_	_	_	
78-29	9340-9348	Северном	_	_	_	_	_	_	_	_	_	_	*[52]	*[136]	_	_	_	_	_	_	_	_	_	_	_	_	_	
78-30	9349-9356	Кавказе	_	_	_	_	_	_	_	_	_	_	*[52]	*[136]	_	_	_	_	_	_	_	_	_	_	_	_	_	
78-31	9356-9357	.	_	_	_	_	_	_	_	_	_	_	*[52]	*[136]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=По версии Шеремета, Завадского в итоге разыскали, пытали и убили люди Павличенко.
79-1	9358-9360	По	_	_	_	_	_	_	_	_	_	_	*[52]	*[137]	_	_	_	_	_	_	_	_	_	_	_	_	_	
79-2	9361-9367	версии	_	_	_	_	_	_	_	_	_	_	*[52]	*[137]	_	_	_	_	_	_	_	_	_	_	_	_	_	
79-3	9368-9376	Шеремета	_	_	_	_	_	_	_	_	_	_	*[52]	*[137]	_	_	_	_	_	_	_	_	_	_	_	_	_	
79-4	9376-9377	,	_	_	_	_	_	_	_	_	_	_	*[52]	*[137]	_	_	_	_	_	_	_	_	_	_	_	_	_	
79-5	9378-9388	Завадского	_	_	_	_	_	_	_	_	_	_	*[52]	*[137]	_	_	_	_	_	_	_	_	_	_	_	_	_	
79-6	9389-9390	в	_	_	_	_	_	_	_	_	_	_	*[52]	*[137]	_	_	_	_	_	_	_	_	_	_	_	_	_	
79-7	9391-9396	итоге	_	_	_	_	_	_	_	_	_	_	*[52]	*[137]	_	_	_	_	_	_	_	_	_	_	_	_	_	
79-8	9397-9406	разыскали	_	_	_	_	_	_	_	_	_	_	*[52]	*[137]	_	_	_	_	_	_	_	_	_	_	_	_	_	
79-9	9406-9407	,	_	_	_	_	_	_	_	_	_	_	*[52]	*[137]	_	_	_	_	_	_	_	_	_	_	_	_	_	
79-10	9408-9414	пытали	_	_	_	_	_	_	_	_	_	_	*[52]	*[137]	_	_	_	_	_	_	_	_	_	_	_	_	_	
79-11	9415-9416	и	_	_	_	_	_	_	_	_	_	_	*[52]	*[137]	_	_	_	_	_	_	_	_	_	_	_	_	_	
79-12	9417-9422	убили	_	_	_	_	_	_	_	_	_	_	*[52]	*[137]	_	_	_	_	_	_	_	_	_	_	_	_	_	
79-13	9423-9427	люди	_	_	_	_	_	_	_	_	_	_	*[52]	*[137]	_	_	_	_	_	_	_	_	_	_	_	_	_	
79-14	9428-9438	Павличенко	_	_	_	_	_	_	_	_	_	_	*[52]	*[137]	_	_	_	_	_	_	_	_	_	_	_	_	_	
79-15	9438-9439	.	_	_	_	_	_	_	_	_	_	_	*[52]	*[137]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Тело его так и не нашли.
80-1	9440-9444	Тело	_	_	_	_	_	_	_	_	_	_	*[52]	*[138]	_	_	_	_	_	_	_	_	_	_	_	_	_	
80-2	9445-9448	его	_	_	_	_	_	_	_	_	_	_	*[52]	*[138]	_	_	_	_	_	_	_	_	_	_	_	_	_	
80-3	9449-9452	так	_	_	_	_	_	_	_	_	_	_	*[52]	*[138]	_	_	_	_	_	_	_	_	_	_	_	_	_	
80-4	9453-9454	и	_	_	_	_	_	_	_	_	_	_	*[52]	*[138]	_	_	_	_	_	_	_	_	_	_	_	_	_	
80-5	9455-9457	не	_	_	_	_	_	_	_	_	_	_	*[52]	*[138]	_	_	_	_	_	_	_	_	_	_	_	_	_	
80-6	9458-9463	нашли	_	_	_	_	_	_	_	_	_	_	*[52]	*[138]	_	_	_	_	_	_	_	_	_	_	_	_	_	
80-7	9463-9464	.	_	_	_	_	_	_	_	_	_	_	*[52]	*[138]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Ситуация с таинственными исчезновениями и убийствами в республике в 1999-2000-х зашла так далеко и приобрела такой общественный резонанс, что в ноябре 2000 года Павличенко все же задержали сотрудники КГБ.
81-1	9468-9469	¶	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-2	9469-9477	Ситуация	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-3	9478-9479	с	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-4	9480-9493	таинственными	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-5	9494-9508	исчезновениями	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-6	9509-9510	и	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-7	9511-9521	убийствами	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-8	9522-9523	в	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-9	9524-9534	республике	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-10	9535-9536	в	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-11	9537-9541	1999	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-12	9541-9542	-	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-13	9542-9546	2000	_	_	_	_	*[23]	YearsX0[23]	-[23]	-[23]	2000[23]	*[23]	*[53]	*[139]	Date[177]	*[177]	YearsX0[177]	*[177]	_	_	_	_	_	_	_	_	_	
81-14	9546-9547	-	_	_	_	_	*[23]	YearsX0[23]	-[23]	-[23]	2000[23]	*[23]	*[53]	*[139]	Date[177]	*[177]	YearsX0[177]	*[177]	_	_	_	_	_	_	_	_	_	
81-15	9547-9548	х	_	_	_	_	*[23]	YearsX0[23]	-[23]	-[23]	2000[23]	*[23]	*[53]	*[139]	Date[177]	*[177]	YearsX0[177]	*[177]	_	_	_	_	_	_	_	_	_	
81-16	9549-9554	зашла	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-17	9555-9558	так	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-18	9559-9565	далеко	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-19	9566-9567	и	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-20	9568-9577	приобрела	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-21	9578-9583	такой	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-22	9584-9596	общественный	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-23	9597-9605	резонанс	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-24	9605-9606	,	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-25	9607-9610	что	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-26	9611-9612	в	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-27	9613-9619	ноябре	_	_	_	_	*	MonthName	-	-	НОЯБРЬ	*	*[53]	*[139]	Date[178]	*[178]	MonthName[178]	*[178]	_	_	_	_	_	_	_	_	_	
81-28	9620-9624	2000	_	_	_	_	*[24]	Year[24]	-[24]	-[24]	2000[24]	*[24]	*[53]	*[139]	Date[178]	*[178]	MonthName[178]	*[178]	_	_	_	_	_	_	_	_	_	
81-29	9625-9629	года	_	_	_	_	*[24]	Year[24]	-[24]	-[24]	2000[24]	*[24]	*[53]	*[139]	Date[178]	*[178]	MonthName[178]	*[178]	_	_	_	_	_	_	_	_	_	
81-30	9630-9640	Павличенко	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-31	9641-9644	все	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-32	9645-9647	же	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-33	9648-9657	задержали	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-34	9658-9668	сотрудники	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-35	9669-9672	КГБ	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	
81-36	9672-9673	.	_	_	_	_	_	_	_	_	_	_	*[53]	*[139]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Накануне начальник минского СИЗО Алкаев рассказал, как по личному распоряжению тогдашнего главы МВД Юрия Сивакова он выдавал «расстрельный» пистолет, посредством которого производились казни, и заметил, что даты выдачи оружия подозрительно совпадают с датами исчезновения оппозиционеров.
82-1	9674-9682	Накануне	_	_	_	_	*	Day	DA	1	*	*	*[53]	*[140]	Date	*	Day	*	_	_	_	_	_	_	_	_	_	
82-2	9683-9692	начальник	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-3	9693-9701	минского	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-4	9702-9706	СИЗО	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-5	9707-9713	Алкаев	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-6	9714-9723	рассказал	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-7	9723-9724	,	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-8	9725-9728	как	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-9	9729-9731	по	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-10	9732-9739	личному	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-11	9740-9752	распоряжению	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-12	9753-9763	тогдашнего	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-13	9764-9769	главы	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-14	9770-9773	МВД	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-15	9774-9778	Юрия	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-16	9779-9787	Сивакова	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-17	9788-9790	он	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-18	9791-9798	выдавал	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-19	9799-9800	«	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-20	9800-9812	расстрельный	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-21	9812-9813	»	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-22	9814-9822	пистолет	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-23	9822-9823	,	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-24	9824-9835	посредством	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-25	9836-9844	которого	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-26	9845-9858	производились	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-27	9859-9864	казни	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-28	9864-9865	,	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-29	9866-9867	и	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-30	9868-9875	заметил	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-31	9875-9876	,	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-32	9877-9880	что	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-33	9881-9885	даты	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-34	9886-9892	выдачи	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-35	9893-9899	оружия	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-36	9900-9913	подозрительно	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-37	9914-9923	совпадают	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-38	9924-9925	с	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-39	9926-9932	датами	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-40	9933-9945	исчезновения	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-41	9946-9960	оппозиционеров	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
82-42	9960-9961	.	_	_	_	_	_	_	_	_	_	_	*[53]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶По словам бежавшего из республики в 2001 году следователя республиканской прокуратуры Дмитрия Петрушкевича, Павличенко подтвердил, что журналист Завадский мертв, и даже указал, где именно на Северном кладбище спрятано его тело.
83-1	9965-9966	¶	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-2	9966-9968	По	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-3	9969-9975	словам	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-4	9976-9985	бежавшего	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-5	9986-9988	из	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-6	9989-9999	республики	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-7	10000-10001	в	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-8	10002-10006	2001	_	_	_	_	*[25]	Year[25]	-[25]	-[25]	2001[25]	*[25]	*[54]	*[141]	Date[179]	*[179]	Year[179]	*[179]	_	_	_	_	_	_	_	_	_	
83-9	10007-10011	году	_	_	_	_	*[25]	Year[25]	-[25]	-[25]	2001[25]	*[25]	*[54]	*[141]	Date[179]	*[179]	Year[179]	*[179]	_	_	_	_	_	_	_	_	_	
83-10	10012-10023	следователя	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-11	10024-10039	республиканской	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-12	10040-10051	прокуратуры	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-13	10052-10059	Дмитрия	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-14	10060-10072	Петрушкевича	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-15	10072-10073	,	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-16	10074-10084	Павличенко	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-17	10085-10095	подтвердил	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-18	10095-10096	,	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-19	10097-10100	что	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-20	10101-10110	журналист	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-21	10111-10120	Завадский	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-22	10121-10126	мертв	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-23	10126-10127	,	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-24	10128-10129	и	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-25	10130-10134	даже	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-26	10135-10141	указал	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-27	10141-10142	,	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-28	10143-10146	где	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-29	10147-10153	именно	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-30	10154-10156	на	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-31	10157-10165	Северном	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-32	10166-10174	кладбище	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-33	10175-10183	спрятано	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-34	10184-10187	его	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-35	10188-10192	тело	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
83-36	10192-10193	.	_	_	_	_	_	_	_	_	_	_	*[54]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Однако после задержания Павличенко в течение суток по личному распоряжению Лукашенко был освобожден из СИЗО, а глава КГБ и генеральный прокурор отправлены в отставку.
84-1	10194-10200	Однако	_	_	_	_	_	_	_	_	_	_	*[54]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
84-2	10201-10206	после	_	_	_	_	_	_	_	_	_	_	*[54]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
84-3	10207-10217	задержания	_	_	_	_	_	_	_	_	_	_	*[54]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
84-4	10218-10228	Павличенко	_	_	_	_	_	_	_	_	_	_	*[54]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
84-5	10229-10230	в	_	_	_	_	_	_	_	_	_	_	*[54]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
84-6	10231-10238	течение	_	_	_	_	_	_	_	_	_	_	*[54]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
84-7	10239-10244	суток	_	_	_	P1D	_	_	_	_	_	_	*[54]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
84-8	10245-10247	по	_	_	_	_	_	_	_	_	_	_	*[54]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
84-9	10248-10255	личному	_	_	_	_	_	_	_	_	_	_	*[54]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
84-10	10256-10268	распоряжению	_	_	_	_	_	_	_	_	_	_	*[54]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
84-11	10269-10278	Лукашенко	_	_	_	_	_	_	_	_	_	_	*[54]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
84-12	10279-10282	был	_	_	_	_	_	_	_	_	_	_	*[54]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
84-13	10283-10293	освобожден	_	_	_	_	_	_	_	_	_	_	*[54]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
84-14	10294-10296	из	_	_	_	_	_	_	_	_	_	_	*[54]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
84-15	10297-10301	СИЗО	_	_	_	_	_	_	_	_	_	_	*[54]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
84-16	10301-10302	,	_	_	_	_	_	_	_	_	_	_	*[54]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
84-17	10303-10304	а	_	_	_	_	_	_	_	_	_	_	*[54]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
84-18	10305-10310	глава	_	_	_	_	_	_	_	_	_	_	*[54]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
84-19	10311-10314	КГБ	_	_	_	_	_	_	_	_	_	_	*[54]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
84-20	10315-10316	и	_	_	_	_	_	_	_	_	_	_	*[54]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
